"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","1505630049839599624","2022-03-20T19:39:11.000Z","LuisMarques","Luis Marques","A thorn in the dark, a spell unto the flame. Impregnable fortress of our menacing domain. Serpentine dragons of old, rise ever wild and untamed. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","11","23","1","0","0",,"false","none",,,,,"1505630049839599624",,,,,,
"original","1499144468854943745","2022-03-02T22:07:48.000Z","LuisMarques","Luis Marques","Scorching fires on a burning storm of ancient ice. Dreaded forces seemingly unmoving in the darkness of night. Cries of your ancestors echoing from afar. A screeching owl and a cunning fox. Unyielding powers of our long forgotten tribe. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","11","23","1","0","2",,"false","none",,,,,"1499144468854943745",,,,,,
"original","1492951216757907458","2022-02-13T19:58:02.000Z","LuisMarques","Luis Marques","May your inner compass become one of a deeply rooted subtle foundation, untainted by the constricting chains of mundanity and the crawling worms of a vainglorious society deprived of meaning. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10","31","3","0","2",,"false","none",,,,,"1492951216757907458",,,,,,
"original","1480194610777497600","2022-01-09T15:07:50.000Z","LuisMarques","Luis Marques","A call of profound intimate renewal awaits the daring and bold; eternal transformation in a perpetual dance of impermanence, unlocked only by keys of patience and perseverance. Attachment to crude unmoving stone a stagnation to crumble through our poisonous initiatory waters. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10","31","3","0","2",,"false","none",,,,,"1480194610777497600",,,,,,
"original","1473312679456616449","2021-12-21T15:21:30.000Z","LuisMarques","Luis Marques","As the wheel turns once more to the arcane signs of the Ancients, echoes of its cyclical nature are reflected upon the ethereal alchemy that has no beginning just as it knows no end. Two illusory masks of perpetual rebirth under the timeless tune of an undying Violet Shadow. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10","27","0","0","2",,"false","none",,,,,"1473312679456616449",,,,,,
"original","1466803187520790531","2021-12-03T16:15:06.000Z","LuisMarques","Luis Marques","The Key is Triple. An initiatory secret of Three, bowing to the commanding voice of Dragon, Serpent and Shadow. A shapeless marrow of a nameless adage. Tenebrous depths of unspeakable void. Forgotten lessons of old. Rise, madness of the wise! ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","12","24","4","0","1",,"false","none",,,,,"1466803187520790531",,,,,,
"original","1454883081232465930","2021-10-31T18:48:51.000Z","LuisMarques","Luis Marques","Our sorcerous dance casts a monstrous shadow upon the night eternal. Fear and doom we call forth from the atramentous corridors of the underworld, our words anathema to the false light of deception. United yet alone we dine on the halls of death as the emptiness of pure being. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","27","1","1","1",,"false","none",,,,,"1454883081232465930",,,,,,
"original","1440702169611571206","2021-09-22T15:38:58.000Z","LuisMarques","Luis Marques","The northern winds arise carrying the lost whispers of darkness as night takes shape into the unfathomable beasts of old. The gargantuan abyss gazes back in endless waves to the beating drums of time. We go forth as storm, death and decay, unleashing mysteries that defy all. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","26","2","0","2",,"false","none",,,,,"1440702169611571206",,,,,,
"original","1424813737366671361","2021-08-09T19:24:01.000Z","LuisMarques","Luis Marques","An occultist hones the craft like an artisan of the mind, a traveller between realms. The true wayfarer of the old ways understands that mastery is not an end but the very journey to be walked. We are the pilgrims of ancient mysteries crossing boundaries of culture and time. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6","28","3","0","2",,"false","none",,,,,"1424813737366671361",,,,,,
"original","1412576724940906496","2021-07-07T00:58:30.000Z","LuisMarques","Luis Marques","First there was the Word and She was Supreme. 
Then there was the Triad and it became Family.
Lastly flourished the Flame and it rose as Legacy.
☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","9","30","2","0","0",,"false","none",,,,,"1412576724940906496",,,,,,
"original","1407021347050557453","2021-06-21T17:03:24.000Z","LuisMarques","Luis Marques","The ubiquitous light of consciousness looms from the cosmic horizon of time permeating the encompassing texture of existence; forebear of perception beyond incarnation emerging from the seas of nothingness where all-dissolving darkness rises as the monstrous spirit. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","22","2","0","1",,"false","none",,,,,"1407021347050557453",,,,,,
"original","1403012083478896645","2021-06-10T15:32:02.000Z","LuisMarques","Luis Marques","We are both angels and demons; selflessly nourishing and empowering the loyal and genuine, while manifesting as the fabric of nightmares to the rotten that dread our sweet embrace. We proudly thrive as few and boldly trump the many. ☥","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","9","32","0","1","3",,"false","none",,,,,"1403012083478896645",,,,,,
"original","1403012059277807622","2021-06-10T15:31:56.000Z","LuisMarques","Luis Marques","Our violet energy is the liberating tincture of transformation and spirituality to the hidden mystics of the ages but also the vile poison of death and decay to the corrupted veils of dishonesty and stagnation.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","11","24","1","0","1",,"false","none",,,,,"1403012059277807622",,,,,,
"original","1392104653907767300","2021-05-11T13:09:48.000Z","LuisMarques","Luis Marques","A song echoing through silence.
A hymn proudly unspoken.
Mysteries thriving in secrecy.
Veil of conspired understanding.
Gnosis by pleasure and sorrow.
Feared. Vilified. Condemned.
United. Unbroken. Soaring.
Love. Loyalty. Family.
Violet mist, a red horizon, an immortal flag…
☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7","27","10","2","1",,"false","none",,,,,"1392104653907767300",,,,,,
"original","1370811250637217800","2021-03-13T18:57:25.000Z","LuisMarques","Luis Marques","We are warriors of Life and scholars of Death. Our swords menacingly ablaze yet striking subtly upon the battlefield of eternity. Our steps a secret roadmap to the gardens of immortality, glowing dimly under the gloom of moonlight. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10","31","9","0","1",,"false","none",,,,,"1370811250637217800",,,,,,
"original","1365699303164022789","2021-02-27T16:24:21.000Z","LuisMarques","Luis Marques","Two and Seven; duality and sacredness. Keys to the cosmos and mysteries of reality, subtle yet manifested on the shining mask of the Full Moon, hidden behind the higher shroud of everlasting Three, the unfolding truth of immortality. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7","28","2","1","1",,"false","none",,,,,"1365699303164022789",,,,,,
"original","1351945538229444620","2021-01-20T17:31:48.000Z","LuisMarques","Luis Marques","The silent paws of Anubis guide the soul into the absence of light. Guardian in the shadows, roadmap of death, vision of the Underworld; standing at the crossroads of time holding the keys to Her realm. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","9","29","8","1","1",,"false","none",,,,,"1351945538229444620",,,,,,
"original","1344715959488163840","2020-12-31T18:44:03.000Z","LuisMarques","Luis Marques","We safeguard the mysteries through the tunnels of time and cosmic memory — initiating the worthy, nurturing the wise, ignoring the spoiled and poisoning the rotten. As the wheel rotates reignite your hidden flame, be blessed with the Wings of Aset and fly with us once again. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","11","33","12","2","4",,"false","none",,,,,"1344715959488163840",,,,,,
"original","1334895202717282304","2020-12-04T16:19:52.000Z","LuisMarques","Luis Marques","Rising from the restless waters of the fatal lake in the underworld; primal, ferocious and untamed. Roaring thunder and devastating storm, carrying the agonizing winds of initiation. Child of the dragon’s flame, blood of serpents in echoes forgotten… Your nature still arcane. ☥","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","10","22","3","0","4",,"false","none",,,,,"1334895202717282304",,,,,,
"original","1322605471161847810","2020-10-31T18:24:51.000Z","LuisMarques","Luis Marques","Behind the mirror and cloaked in darkness we dance with the dead through the long silvery night to the sound of a lost ballad rising from an ensemble of abyssal tears. Her chalice untouched; Womb of terror and Word unspoken, the forbidden poison overflowing into a river unseen.☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7","23","6","0","2",,"false","none",,,,,"1322605471161847810",,,,,,
"original","1317158148222967812","2020-10-16T17:39:08.000Z","LuisMarques","Luis Marques","Lady of Fire. 
Queen of Poison. 
Empress of Death.
Your fiery Passion carries the Seeds of Initiation.
May Your wicked Serpent coil around my Soul. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7","22","2","0","0",,"false","none",,,,,"1317158148222967812",,,,,,
"original","1311710933442596869","2020-10-01T16:53:51.000Z","LuisMarques","Luis Marques","Lady of Magick. 
Queen of Torment. 
Empress of Darkness.
Your Call is the Blood of Abomination. 
May Your Fire open the Secret Gates of the Moon. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10","29","4","0","1",,"false","none",,,,,"1311710933442596869",,,,,,
"original","1302963157359628291","2020-09-07T13:33:19.000Z","LuisMarques","Luis Marques","The cunning fox hunts in solitude, embracing the chthonic forces of silence and quietude but able to strike from behind the veil apparently unseen with remarkable precision; a fiery spirit of the aether roaming between worlds and guardian at the gates. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","27","5","0","1",,"false","none",,,,,"1302963157359628291",,,,,,
"original","1295851923376156672","2020-08-18T22:35:48.000Z","LuisMarques","Luis Marques","The Shadow Moon unveils the gates of stellar fire and black flame; Initiatrix beyond the abyss, Your three veils unfold the mysteries and cast the darkest light upon this night. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6","22","1","0","0",,"false","none",,,,,"1295851923376156672",,,,,,
"original","1287706732052058115","2020-07-27T11:09:44.000Z","LuisMarques","Luis Marques","Curiosity is the fiery fuel of discovery. Wield it willingly. Tame it cautiously. Explore it fiercely. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7","25","1","0","0",,"false","none",,,,,"1287706732052058115",,,,,,
